review,isEdited,title,userName,rating,date,app_name,app_id,developerResponse
This app crashes all the time. Try to change cities CRASH. Try to change cuisine CRASH ect. NOT WORTH THE DOWNLOAD.,False,I'd rather have Urbanspoon,DeeAkaSunny,1,2015-07-12 22:02:51,zomato-food-delivery-dining,434613896,
Not a very good interface compared to urban spoon. No thanks.,False,Interface,Nickcooksey,2,2015-07-12 01:45:24,zomato-food-delivery-dining,434613896,
"If they were smart, they'd bring back Urbanspoon.",False,Major step in the wrong direction.,khanbo,1,2015-07-02 17:42:39,zomato-food-delivery-dining,434613896,
"Just switched to Zomato and hate it.  

Now I'm deleting Both apps.  Way to go, folks!",False,Well that was a mistake,Disappointed890,1,2015-06-20 18:25:32,zomato-food-delivery-dining,434613896,
There's so many reasons why it's rated so poorly. It's not because we are all pessimists,False,Pretty worthless,DaaaaBearssss,1,2015-06-11 00:47:58,zomato-food-delivery-dining,434613896,
"Your stupid company combined with the best restaurant app there was, and have taken away such a useful piece. Fix It Now!!!!",False,Nothing Like Urbanspoon,Stoner12186,1,2015-06-03 21:41:54,zomato-food-delivery-dining,434613896,
The app crashes every time it is opened,False,Can't use,Josh0896543,1,2015-06-02 17:10:34,zomato-food-delivery-dining,434613896,
Please bring back the features of Urbanspoon. I loved that app but have not found Zomato to be very good.,False,Bring back Urbanspoon,Sir Big Spur,1,2015-06-02 12:41:13,zomato-food-delivery-dining,434613896,
Really helpful app,False,Nice,s.a.altmimi,5,2013-07-15 09:01:17,zomato-food-delivery-dining,434613896,
Meticulously crafted catalogue of virtually every restaurant,False,Great app,amoghapuli,5,2013-05-22 08:03:46,zomato-food-delivery-dining,434613896,
...where's the ipad app guys?,False,Good but....,Amit Chaubey,5,2013-01-02 08:18:55,zomato-food-delivery-dining,434613896,
Yep pretty up there.. needs time to develop.. but neat,False,Ya,Ahvdivftjvf,5,2017-03-28 11:39:53,zomato-food-delivery-dining,434613896,
This app is great! Just please add Amritsar as a city. Amritsar is one of the cities that are famous for food.,False,Zomato,Utsavmaheshwari,3,2012-09-26 09:48:26,zomato-food-delivery-dining,434613896,
The app crashes in iOS 5.0.1. Please sole the issue and provide an update ASAP !!!!,False,Bugs,Mtamhane,1,2011-12-27 15:05:10,zomato-food-delivery-dining,434613896,
"Urbanspoon was a great app. I am deleting Zomato as I will not sign in using social media to simply use a restaurant finder app. Bad move, Zomato.",False,Deleting due to forced sign-in,JayDoc2B,1,2017-07-05 03:57:41,zomato-food-delivery-dining,434613896,"{'id': 711006, 'body': 'Sorry for the inconvenience caused. Do write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n\nThanks.', 'modified': '2017-09-27T05:10:45Z'}"
Forces you to make an account to use. Then stuffed with countless ads. Garbage bloatware. Extremely disappointing. I miss urbanspoon,False,Horrific. Dont download,Ivory Abe,1,2017-04-17 19:08:58,zomato-food-delivery-dining,434613896,
"So, I'm not sure what most of these people are talking about on the App Store. I think most are just former Urbanspoon users who are resistant to change. 

Honestly, Zomato's search and filtering system just makes sense. I have lived in two Zomato markets, both India and now in the United States, and I can't imagine living in a new place that didn't have Zomato. 

People just need to understand just how FILTERABLE the data is! There are so many data points, accurate filters, to customize your search!

If I'm in Denver Colorado, want to find a place around me, with a Gluten Free menu, with outdoor seating, that's open in 45 minutes from now, I can find a plethora of options, photos, hours, and real images of the menu on Zomato. 

Oh and I can arrange an uber from within the app too.

In Dallas, Texas, when I'm looking for a place that takes reservations for a group of 12 with specific cuisine, I get every option I could want.

Yeah, the app is constantly being improved and new versions are frequently released, but I think this shows responsiveness. The only thing is wish is that The information on Zomato was consistent across every city in America. That'll come with time. 

Until then, I'm glad to have Zomato on my phone and it'll stay by my side as my restaurant search app. HUGE app for business or leisure travelers, with a consistent presence in 22 countries. 

Need to improve airport data quality. Would be awesome on long layovers to know the options that aren't a part of a chain but maybe not in your terminal.",False,So confused by these REVIEWS!,derekthouse,5,2015-10-03 01:42:01,zomato-food-delivery-dining,434613896,
I'm not logging into some stupid app just to get local restaurants.,False,No way,imike126,1,2017-03-18 22:46:20,zomato-food-delivery-dining,434613896,
Worst food app ever. Bring back the old urbanspoon,False,Wish I could give zero stars,weilandsworld,1,2016-11-05 22:20:15,zomato-food-delivery-dining,434613896,
Urbanspoon was terrific.  Then it rebranded to Zomato and it is awful.  It's like everything else now.,False,Awful compared to Urbanspoon,Purp1eHayes,1,2016-10-27 18:58:39,zomato-food-delivery-dining,434613896,
"This ruined a perfectly good app in urbanspoon. It's woefully out of date, and hard to navigate.",False,They ruined a great app,headcrkr,1,2016-06-17 20:57:36,zomato-food-delivery-dining,434613896,
"Spoon was 90% better
Now less than half in my area",False,What's going on,Notable bs,1,2016-04-02 01:21:30,zomato-food-delivery-dining,434613896,
The other reviews were astute. They've done a massive disservice to Urbanspoon users by absorbing them and forcing this abomination on them.,False,Destroyed Urbanspoon,Gorilla Queef,1,2016-03-12 20:08:07,zomato-food-delivery-dining,434613896,
They should have modified the urbanspoon app for their use ..,False,Urbanspoon app was better,The Pitboss,2,2016-02-10 04:41:08,zomato-food-delivery-dining,434613896,
"Was useful as UrbanSpoon, now worthless. Can't seen to find locations.",False,Not worth downloading,Andouille72,1,2016-01-04 17:30:01,zomato-food-delivery-dining,434613896,
Terrible app.  Used urbanspoon all the time. This app is NOT user friendly.  Way to trash a perfectly good app.,False,I want Urban spoon back,Tappingalong,1,2015-12-26 17:59:49,zomato-food-delivery-dining,434613896,
Wow it use to be so good when it was Orbon spoon. Now I don't even know where to go. This is not good.,False,What happen to urban spoon....,BordaSuarez,2,2015-12-03 23:29:08,zomato-food-delivery-dining,434613896,
urban spoon was much better and dependable.,False,Steps backwards for sure,Mrclutch78,2,2015-07-22 19:58:03,zomato-food-delivery-dining,434613896,
No beard award winners? No eater 38?  I won't use this app again until they add these features.,False,App leave out best qualities from urban spoon,Jj182555555553333,1,2015-09-03 04:21:38,zomato-food-delivery-dining,434613896,
"This app is no good. Information is not presented well, searches are inaccurate, etc. Such a shame. Urbanspoon was awesome.",False,Bring urbanspoon back!,Mariegio77,1,2015-08-19 20:28:35,zomato-food-delivery-dining,434613896,
"This app is a nightmare to use. No way to search by genre, not user friendly at all. I REALLY miss urbanspoon.",False,PLEASE Bring back urbanspoon.,Stripingbyakin,1,2015-08-18 02:07:07,zomato-food-delivery-dining,434613896,
"Not nearly as user friendly and informative as UrbanSpoon.  I miss ""the hottest""list.  Not very happy!",False,Give me back my UrbanSpoon,Kimsnow1968,1,2015-08-08 22:39:42,zomato-food-delivery-dining,434613896,
This is much more complicated than urbanspoon.  Bring it back,False,Complicated,Missingurbanspoon,1,2015-07-17 23:28:18,zomato-food-delivery-dining,434613896,
"Unlike urbanspoon it replaces, forces you to create an account to use. Deleted the app at that point.",False,Requires an account,Caesarius Volucris,1,2015-06-13 16:24:52,zomato-food-delivery-dining,434613896,
They can't even get the cities right and they're working with Giigle. Deleted.,False,Waste of Time,RTRBama!,1,2015-06-07 22:48:17,zomato-food-delivery-dining,434613896,
Urbanspoon was a good thing. Now you have to give them your personal info just to use the app. Nope.,False,Nope,PorkPistolsBBQ,1,2015-05-26 22:04:30,zomato-food-delivery-dining,434613896,
Awesome App very helpful on selecting eatery's,False,Great,Slowlake,5,2016-08-15 19:44:50,zomato-food-delivery-dining,434613896,
Doesn't have a button for moods,False,Doesn't have a button for moods,Rinchenkumar,1,2013-02-15 12:05:28,zomato-food-delivery-dining,434613896,
"No, you don't need my email or FB profiles just to let me search for a restaurant. Uninstalled.",False,Nope,Eskimo2k,1,2017-04-07 21:02:00,zomato-food-delivery-dining,434613896,
Very useful,False,Good app,HJ AL-Jaber,5,2013-11-27 11:02:31,zomato-food-delivery-dining,434613896,
Very difficult to get any use from this.  Now I use TripAdvisor.,False,A poor replacement for urban spoon,Lnathans,1,2016-07-20 10:51:13,zomato-food-delivery-dining,434613896,
This app is terrible. I miss urban spoon. I filter all the types of cuisine I am willing to eat and it says no results. Ridiculous.,False,Terrible App,Whitgibson,1,2016-06-05 17:35:06,zomato-food-delivery-dining,434613896,
If you want to find the nearest chain restaurant this is the app you should own.,False,Chains chains chains,Clarkjay71,2,2016-04-16 14:09:54,zomato-food-delivery-dining,434613896,
Bring back urban spoon. This app is stupid... Pointless and not user friendly.,False,This app has ruined it,Bring back urban spoon...,1,2016-03-19 17:48:50,zomato-food-delivery-dining,434613896,
"This app replaced Urban Spoon, but did not keep any of its great features. Very disappointing",False,Underwhelming,LaurTX,2,2016-01-26 21:34:27,zomato-food-delivery-dining,434613896,
Very user unfriendly. Hard to navigate. Urbanspoon was so much better. Needs help.,False,Needs help,Ashnipo,1,2016-01-09 08:59:46,zomato-food-delivery-dining,434613896,
"Good app, but performance needs to be improved.",False,Good app,samratguchhait,3,2016-01-08 07:56:22,zomato-food-delivery-dining,434613896,
I wanted to use urbanspoon but now I have to use this piece of trash so I just deleted it,False,Aboslutely horrible,ugaon30a,1,2015-12-28 18:24:00,zomato-food-delivery-dining,434613896,
I loved Urban Spoon and used it weekly. You guys let me down and sold out to a amatures. This one I am deleating after one day.,False,Abomination,kalanw,1,2015-11-10 19:40:19,zomato-food-delivery-dining,434613896,
It's awful what they did to urbanspoon. Looking for a replacement app.,False,Why did they do that?,Foodie Mike,1,2015-09-30 04:34:05,zomato-food-delivery-dining,434613896,
The location services don't work. The Urbanspoon app was much more efficient.,False,Not as good of an app as urbanspoon,C Whitehead,1,2015-08-02 17:54:18,zomato-food-delivery-dining,434613896,
They crushed UrbanSpoon and force fed me a dreadful replacement. Obligatory registration; crappy layout; fewer of everything. It's out.,False,Faux friendly and fully dysfunctional,ISIW,1,2015-07-06 23:30:13,zomato-food-delivery-dining,434613896,
"Of the endless negative comments about zomato I haven't seen one I disagree with. Urbanspoon was a near perfect app, now trashed.",False,Ruined a five star app,Tex Ter,1,2015-07-04 01:46:01,zomato-food-delivery-dining,434613896,
If I have to sign up to use this app forget it,False,I don't want to log in!,Cranky6663,1,2015-05-27 20:42:49,zomato-food-delivery-dining,434613896,
Why there isn't a iPad version ?,False,Good app but...,soumyakdas1,3,2012-07-03 19:42:55,zomato-food-delivery-dining,434613896,
"Forced registration and login is just too annoying. Use talabat instead, its better.",True,Forced logins,Ygate1977,1,2017-07-09 08:32:49,zomato-food-delivery-dining,434613896,"{'id': 702917, 'body': 'Sorry for the inconvenience caused. Do write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n \nThanks.', 'modified': '2017-09-27T05:10:45Z'}"
5/5 very good app!,False,Very good app,Ron987313,5,2017-01-23 09:07:21,zomato-food-delivery-dining,434613896,
Now an email is needed??? Downloaded then deleted it...,False,Disappointed...Where's Urbanspoon?,Shattered King,1,2017-04-20 15:15:35,zomato-food-delivery-dining,434613896,
Urban Spoon was so much better. I don't know why they got rid of it. I am going to use Yelp from now on,False,Ruined Urban Spoon,Durham Devil,1,2016-03-14 02:01:30,zomato-food-delivery-dining,434613896,
Urban spoon was an extremely useful app… This is not and so it's gone.,False,Deleting after first use.,zartman's ok,1,2016-02-14 18:07:02,zomato-food-delivery-dining,434613896,
Urbanspoon was so much better! I don't like Zomato at all and won't use the app.,False,Please bring back Urbanspoon!,K123763,1,2015-12-24 18:03:53,zomato-food-delivery-dining,434613896,
Out of date and hardly includes any menus.,False,Horrible,AnnoyedAboutCost,1,2015-12-23 09:16:41,zomato-food-delivery-dining,434613896,
Poor interface; inaccurate info. Not recommended.,False,Definite downgrade from Urban Spoon,Lawman777,2,2015-07-30 02:06:40,zomato-food-delivery-dining,434613896,
